group	gene_name	dar_type	mean_expr
day0_ASC	CCK	beige	0.00993612102255815
day0_ASC	RBMS1	white	21.3196274747978
day0_ASC	ZFYVE28	beige	0.148330282447303
day0_ASC	EHD2	white	56.456737851808
day0_ASC	SIX3	beige	0.00857561290527589
day0_ASC	ACADVL	beige	32.8365795130225
day0_ASC	CHPT1	beige	3.67043425717983
day0_ASC	NPY1R	beige	0.0133848250362106
day0_ASC	YPEL4	white	0.784310826537332
day0_ASC	DUS4L	white	0.55830774709681
day0_ASC	SYT5	white	0.062841572601434
day0_ASC	STON1-GTF2A1L	beige	0.0145573025158246
day0_ASC	COL1A2	white	998.46123790862
day0_ASC	SLC7A7	white	0.983258586359462
day0_ASC	TRO	white	3.55912229137085
day0_ASC	UTRN	beige	9.90538616902577
day0_ASC	ANK1	beige	0.468238788120503
day0_ASC	VDR	white	8.19520908158212
day0_ASC	FSTL1	white	400.933026751168
day0_ASC	TANC2	white	2.73671465130994
day0_ASC	LRCH2	white	4.26875443895592
day0_ASC	MAPK10	beige	0.12238947690678
day0_ASC	FBXO27	beige	0.694200828226664
day0_ASC	SCARB1	white	1.23589884834419
day0_ASC	TMEM104	beige	1.9094010870514
day0_ASC	NFASC	white	2.10646555021497
day0_ASC	HSD11B1-AS1	beige	0.765228597888525
day0_ASC	MIA3	white	16.4910261632746
day0_ASC	SDHB	beige	9.05863720603988
day0_ASC	RBKS	white	0.819376854129292
day0_ASC	CNTFR	beige	0.0170545445062345
day0_ASC	BAALC	white	5.69913143693951
day0_ASC	CORO7	white	0.0481362414370298
day0_ASC	SMG6	white	6.18861943318945
day0_ASC	MYEOV	white	0.205529896390079
day0_ASC	ACKR4	beige	19.0211470928497
day0_ASC	BCL3	beige	4.90941648469911
day0_ASC	SSBP3	white	8.3022058418798
day0_ASC	UBE2Q2L	white	0.0615874391736672
day0_ASC	GIPR	beige	0.0166248026590671
day0_ASC	PSMA1	beige	4.32234212989496
day0_ASC	GPD1	beige	0.062752514807484
day0_ASC	ZBTB46	beige	0.0323100064153677
day0_ASC	LRRK2	white	1.90722333118799
day0_ASC	MIR4435-2HG	white	1.69613570629677
day0_ASC	FGF13-AS1	beige	0.0119175964993973
day0_ASC	AC002401.2	beige	0.0315380057289097
day0_ASC	HP	beige	0.0956700478572631
day0_ASC	PTK2	white	4.70052028967693
day0_ASC	CPEB1-AS1	beige	0.108367491923837
day0_ASC	AXL	white	34.1286516323355
day0_ASC	SASH1	white	15.3396306941057
day0_ASC	HEPH	white	14.344651258064
day0_ASC	TPRG1	white	0.140467138863753
day0_ASC	THBS3	white	13.7299142847776
day0_ASC	LAIR1	beige	0.00189669025061106
day0_ASC	ATR	beige	1.41013904651738
day0_ASC	TUBGCP2	beige	4.00520944728425
day0_ASC	ENPP4	beige	0.282080387014764
day0_ASC	POR	beige	5.4414339437752
day0_ASC	GDF15	white	1.02422147554237
day0_ASC	PDK2	beige	2.29568867558683
day0_ASC	ELMOD3	beige	2.43819859039772
day0_ASC	PLA2G2A	beige	51.2466215812086
day0_ASC	C17orf58	beige	7.84716452521997
day0_ASC	STAR	beige	0.446877066493817
day0_ASC	MIR155HG	white	0.523986467226292
day0_ASC	SLC43A3	white	6.93953713560639
day0_ASC	AL049749.1	beige	0.0233086874923913
day0_ASC	KRT18	white	5.99893604643675
day0_ASC	GPR1	white	16.5782559353723
day0_ASC	ASS1	beige	18.5427551517723
day0_ASC	TNK2	beige	0.401641016066358
day0_ASC	STMN2	white	22.2488246804885
day0_ASC	ILVBL	beige	1.56892798700563
day0_ASC	ITIH5	beige	0.0799414118285033
day0_ASC	FAM228A	beige	0.0314918135247179
day0_ASC	TRIM6	white	1.25712850065637
day0_ASC	LINC00513	white	0.179156854981783
day0_ASC	SEPTIN11	white	71.6286845066265
day0_ASC	PTK2B	beige	1.17437064793991
day0_ASC	SLC8A2	beige	0.00637871145858536
day0_ASC	SLC2A3	white	11.0032451327138
day0_ASC	MROH6	beige	0.0896642321028883
day0_ASC	ABHD5	beige	3.9494711895432
day0_ASC	DIXDC1	beige	5.50164124401017
day0_ASC	PHYHD1	beige	2.36795180149391
day0_ASC	IL1RAPL1	white	0.269411728587426
day0_ASC	C6	beige	0.00835224373624386
day0_ASC	PLIN4	beige	0.169760483287464
day0_ASC	RAI14	white	17.3958875963226
day0_ASC	C19orf12	beige	2.44781518733699
day0_ASC	GSDMD	beige	0.993681190339309
day0_ASC	ECHDC2	beige	2.73322987203795
day0_ASC	SHROOM3	beige	0.910784310227649
day0_ASC	HOTAIR	beige	0.571226232053712
day0_ASC	SORT1	beige	1.37287658052965
day0_ASC	HSPB2-C11orf52	white	0.0431369226739953
day0_ASC	WNK1	white	21.2360782241186
day0_ASC	LRRC9	beige	0.00583909276005871
day0_ASC	CRYAB	white	11.9438951864857
day0_ASC	ITFG2	beige	2.12418386442081
day0_ASC	PIP4K2A	white	20.8204596817961
day0_ASC	METRNL	white	5.79230724856628
day0_ASC	SQOR	white	3.41220169746673
day0_ASC	AC104389.5	white	0.0460051323021089
day0_ASC	ZBTB38	white	11.8695628912101
day0_ASC	GCOM1	white	0.0123217363999863
day0_ASC	GPT	beige	0.00741683491562704
day0_ASC	VPS9D1	beige	1.47832585105355
day0_ASC	FAM47E-STBD1	beige	0.0061878848376922
day0_ASC	CFLAR	white	6.08542466484152
day0_ASC	CTSA	beige	34.8195631040982
day0_ASC	WNK4	white	1.0459764064708
day0_ASC	ARHGAP22	white	1.61939433001832
day0_ASC	MYZAP	white	0.0303235814028962
day0_ASC	ZSWIM4	white	0.788178385059587
day0_ASC	LPAR3	beige	0.152316490188302
day0_ASC	COL11A1	white	5.01608137984111
day0_ASC	PDZD2	beige	0.0394683407856455
day0_ASC	CARD16	white	0.408335076343128
day0_ASC	AL109615.3	white	0.114326181374126
day0_ASC	AC016831.1	white	0.449847845053126
day0_ASC	PSMA4	beige	14.4684098440499
day0_ASC	MRPL33	white	31.1281140141515
day0_ASC	FHL2	white	13.2025716508622
day0_ASC	ZNF808	beige	1.62581300255726
day0_ASC	IFI44L	white	1.43828827961596
day0_ASC	LLPH-DT	white	0.160325408701725
day0_ASC	EIF3H	white	23.2027107725384
day0_ASC	LPL	beige	0.00994009955861046
day0_ASC	AL365295.1	white	0.125711978374847
day0_ASC	AC025031.4	white	0.0605008398082005
day0_ASC	ZNF584	beige	1.92129955517953
day0_ASC	RUFY3	white	7.04309130730376
day0_ASC	CHI3L2	beige	2.60521869916624
day0_ASC	AQP7	beige	0.148141705586385
day0_ASC	STON1	beige	1.89656039694618
day0_ASC	ANGPTL4	beige	1.39288083713666
day0_ASC	POLD4	white	1.06526596330389
day0_ASC	AP000662.1	white	1.43686822095829
day0_ASC	AC091212.1	white	0.551506586837514
day0_ASC	SEPTIN9-DT	beige	0.0233063746182473
day0_ASC	CD34	beige	1.17890433101659
day0_ASC	NAPRT	beige	0.227367649259449
day0_ASC	AC005082.1	beige	0.070802998100768
day0_ASC	BBC3	white	1.03265100876489
day0_ASC	VIT	white	17.7811934741614
day0_ASC	ACAD11	beige	0.465635037830608
day0_ASC	XKR5	beige	0.00802309105472152
day0_ASC	PDK4	beige	0.620665356638331
day0_ASC	MBP	beige	1.20505824095201
day0_ASC	AC017002.3	white	0.478651541620864
day0_ASC	PCK1	beige	0.00236219541357961
day0_ASC	PLEC	white	4.11523062561771
day0_ASC	MEST	white	18.3735566768863
day0_ASC	G0S2	beige	3.55225578435311
day0_ASC	NEURL2	beige	0.314796624548493
day0_ASC	ADRB1	beige	0.00440451670681952
day0_ASC	NAV1	beige	13.1834968658707
day0_ASC	STC2	white	32.0736719248793
day0_ASC	DVL2	beige	3.11700321674708
day0_ASC	ILRUN	beige	16.2586683174346
day0_ASC	PLCL1	white	2.61921180369234
day0_ASC	NWD2	beige	0.00178431708774463
day0_ASC	TH2LCRR	beige	0.0130242728864292
day0_ASC	HAVCR2	beige	0.0769253531218852
day0_ASC	LINC00887	white	0.159470607673692
day0_ASC	NRCAM	beige	0.256732262459151
day0_ASC	EMB	beige	0.0750639127446143
day0_ASC	MXRA8	white	34.2351800031732
day0_ASC	KRT8	white	0.959517302264225
day0_ASC	DLGAP1	beige	0.0517028892176059
day0_ASC	NAPA	white	3.03586243438953
day0_ASC	LRBA	beige	2.52156964725479
day0_ASC	C1RL	white	21.6373168574474
day0_ASC	NFIA	beige	0.590414264062867
day0_ASC	LMO7-AS1	white	0.319110499298938
day0_ASC	AL137782.1	white	0.332453106882073
day0_ASC	AMPD3	white	2.48117954711685
day0_ASC	CAPN10-DT	beige	0.356591327288716
day0_ASC	ACACB	beige	0.513071060522485
day0_ASC	AOPEP	white	0.747822078827261
day0_ASC	SRCIN1	beige	0.00104355782867546
day0_ASC	AL133299.1	beige	0.0742043768577511
day0_ASC	KIAA1217	white	4.30221946077353
day0_ASC	AC007906.2	white	2.15056359640495
day0_ASC	AC116003.1	white	0.130212578631597
day0_ASC	PNMA8C	beige	0.0111850171412616
day0_ASC	MESTIT1	white	0.0507747140534451
day0_ASC	CLEC11A	white	24.1914076801688
day0_ASC	GLDC	white	0.0483071799365816
day0_ASC	FHL1	beige	27.5991218916407
day0_ASC	MLST8	beige	1.0229229703281
day0_ASC	CD36	beige	13.9401029212477
day0_ASC	SULT1A1	white	0.0150078653770521
day0_ASC	STXBP6	white	1.25425998848486
day0_ASC	EMP1	white	62.6225719101912
day0_ASC	VPS9D1-AS1	beige	0.199577153878052
day0_ASC	OPRK1	beige	0.00259107101155191
day0_ASC	ZNF175	white	1.99879133021073
day0_ASC	ARHGEF7-AS2	beige	0.0137902634709884
day0_ASC	STX16-NPEPL1	beige	0.0947107083685958
day0_ASC	TAFA2	white	0.169229470526781
day0_ASC	SPATA13	white	0.779568580809022
day0_ASC	SLC25A18	beige	0.00321749408446725
day0_ASC	ESR1	beige	0.104954746209834
day0_ASC	ADAMTSL2	beige	0.0995839016932585
day0_ASC	LMO7	white	19.3924217180944
day0_ASC	EPS8	white	20.0673025115485
day0_ASC	CLP1	white	4.66222410535722
day0_ASC	AC007920.2	white	4.25451160687237
day0_ASC	SSC4D	beige	0.0609698190573161
day0_ASC	AC009226.1	white	0.215451702138879
day0_ASC	SSR3	white	76.0901691838676
day0_ASC	CCT6A	white	35.7123553853174
day0_ASC	AC108448.3	white	0.183774410430545
day0_ASC	MYOSLID	white	0.627887170387147
day0_ASC	AC087645.2	white	0.121918273765391
day0_ASC	ITGB1-DT	white	0.206005389380655
day0_ASC	AC010519.1	white	0.358668373410926
day0_ASC	LINC02085	white	0.108409197509876
day0_ASC	AC010327.4	white	0.505161849038497
day0_ASC	HRH1	white	9.24200794190561
day0_ASC	AOC3	beige	1.38965081381079
day0_ASC	IGF1R	white	5.59425955610742
day0_ASC	ADA2	white	0.220034945737397
day0_ASC	XPNPEP1	beige	9.33161891099572
day0_ASC	AC007666.2	beige	0.00883797699740515
day0_ASC	AOC2	beige	0.300295163253892
day0_ASC	IFIT2	white	3.52242825389033
day0_ASC	PLIN5	beige	0.00571506218549192
day0_ASC	KIF5C	white	0.035232228537055
day0_ASC	NPFFR1	beige	0.00173333722153529
day0_ASC	NOTO	beige	0.00610189008768109
day0_ASC	AC084125.2	beige	0.0734628484637432
day0_ASC	PPP1R1A	beige	0.00888709433952312
day0_ASC	APOL6	beige	13.8086556337682
day0_ASC	HSPB2	white	0.31545869360294
day0_ASC	CNST	white	9.11470610535886
day0_ASC	FAP	white	49.5521712654905
day0_ASC	AL139220.2	white	0.333806861681142
day0_ASC	TENM2	white	0.116366129853476
day0_ASC	PM20D1	beige	0.0173071217262901
day0_ASC	AL035252.2	beige	0.0175699343095712
day0_ASC	ZSCAN16-AS1	beige	0.743446769564841
day0_ASC	EMX2OS	white	18.39800367476
day0_ASC	AP000695.1	white	1.08399891743284
day0_ASC	RAD9A	white	0.452027157258191
day0_ASC	AL356218.2	beige	0.0190392582481072
day0_ASC	FABP4	beige	0.571626203125304
day0_ASC	FP236383.3	beige	0.00559060790498106
day0_ASC	PDGFRB	white	57.0533805658424
day0_ASC	U1	white	0.316015817041394
day0_ASC	CECR2	beige	0.00994565683742327
day0_ASC	EFCAB13	beige	0.613946979997801
day0_ASC	AP4E1	white	5.05507366047205
day0_ASC	AC006059.1	white	0.215408935456985
day0_ASC	AC073593.2	white	0.0960903570761188
day0_ASC	FHOD1	white	3.51452087186296
day0_ASC	SLC9A5	white	1.22145286929645
day0_ASC	CRYM	beige	0.147661603856812
day0_ASC	AFP	white	0.117172807224922
day0_ASC	ITGB1	white	472.504288653054
day0_ASC	AC126182.3	white	0.159769001559934
day0_ASC	NPEPL1	beige	0.354409793702668
day0_ASC	IPO9-AS1	beige	0.109005172508264
day0_ASC	AL353138.1	white	2.36080459869642
day0_ASC	AC002074.1	white	2.63129317552847
day0_ASC	LINC01943	white	0.62956177610563
day0_ASC	NAPA-AS1	white	0.540518541781312
day0_ASC	ADAMTS18	beige	0.00907655221947858
day0_ASC	ARID5B	white	34.3318913002127
day0_ASC	AC016831.7	white	0.244313243560848
day0_ASC	LY6E-DT	white	0.417952700980067
day0_ASC	TXNL4B	beige	2.34915615736304
day0_ASC	ABL2	white	4.28543571063885
day0_ASC	FAM87A	white	0.0223152728218145
day0_ASC	AC008063.1	beige	4.11955918576022
day0_ASC	ITIH1	beige	0.00324828409712811
day0_ASC	TRAF3IP2	beige	5.88509043939408
day0_ASC	PKP2	beige	0.0228175299204897
day0_ASC	AC002451.1	beige	0.01651782493024
day0_ASC	TNFSF13B	beige	1.48461988179338
day0_ASC	AC119673.2	beige	0.670867386994658
day0_ASC	AP3B2	beige	0.0817433192243789
day0_ASC	PAMR1	white	37.1633222059435
day0_ASC	AC011498.4	beige	0.00683489873436076
day0_ASC	AC012313.1	beige	1.65707939912974
day0_ASC	AC034139.1	beige	0.0135901840419913
day0_ASC	TNKS1BP1	beige	22.4625852274016
day0_ASC	AL353751.1	white	0.0666366062309845
day0_ASC	SLC12A6	white	7.43526129344222
day0_ASC	ARHGEF7	beige	3.60306054668901
day0_ASC	TENM4	beige	2.78806336003696
day0_ASC	PSEN2	white	0.918905519009627
day0_ASC	TNK2-AS1	beige	0.00981863169902706
day0_ASC	LIPA	white	20.4714305130738
day0_ASC	C2orf49	beige	7.9584056840751
day0_ASC	ADIPOQ	beige	0.0712211471813242
day0_ASC	AL390755.3	beige	0.0153726522132836
day0_ASC	ZBTB20	white	0.274650864902945
day0_ASC	AC051635.1	white	0.522675304651384
day0_ASC	FGF7	white	110.980274652668
day0_ASC	LBH	white	3.22105858023208
day0_ASC	ETNK2	white	0.252413891424146
day0_ASC	ARF1	white	48.5658769898664
day0_ASC	DEFB124	white	0.157498384312402
day0_ASC	VILL	beige	0.497840202470185
day0_ASC	AC067930.5	beige	0.0252994737562268
day0_ASC	AC073548.2	beige	0
day0_ASC	AC084024.3	beige	0
day0_ASC	SLC22A31	beige	0
day0_ASC	AC018358.1	beige	0
day0_ASC	NPHP3-ACAD11	beige	0
day0_ASC	AL139289.1	beige	0
day0_ASC	AL031123.1	beige	0
day0_ASC	FOXN4	beige	0
day0_ASC	FAM181B	beige	0
day0_ASC	IKZF1	beige	0
day0_ASC	AC008073.3	beige	0
day0_ASC	AL158077.2	beige	0
day0_ASC	UGT3A2	beige	0
day0_ASC	LBX1	beige	0
day0_ASC	LBX1-AS1	beige	0
day0_ASC	MIR1247	beige	0
day0_ASC	TMEM179	beige	0
day0_ASC	WT1-AS	beige	0
day0_ASC	AL049692.3	beige	0
day0_ASC	AC067930.1	beige	0
day0_ASC	AC018616.1	beige	0
day0_ASC	AP005717.1	beige	0
day0_ASC	DACT2	beige	0
day0_ASC	CXCR4	beige	0
day0_ASC	AC003956.1	beige	0
day0_ASC	AC010605.1	beige	0
day0_ASC	AL160171.1	beige	0
day0_ASC	AL139005.1	beige	0
day0_ASC	LINC00461	beige	0
day0_ASC	MNX1	beige	0
day0_ASC	MNX1-AS1	beige	0
day0_ASC	FP236383.9	beige	0
day0_ASC	GLP1R	beige	0
day0_ASC	ADAMTS19-AS1	beige	0
day0_ASC	ADAMTS19	beige	0
day0_ASC	IL13	beige	0
day0_ASC	AC011377.1	beige	0
day0_ASC	NFIA-AS1	beige	0
day0_ASC	AL121845.1	beige	0
day0_ASC	LINC01659	beige	0
day0_ASC	CACNG2	beige	0
day0_ASC	AC025284.1	beige	0
day0_ASC	CBFA2T3	beige	0
day0_ASC	AC092384.1	beige	0
day0_ASC	AL391807.1	beige	0
day0_ASC	LINC01586	beige	0
day0_ASC	MIR9-3HG	beige	0
day0_ASC	AC016044.1	beige	0
day0_ASC	LINC02363	beige	0
day0_ASC	AC020916.2	white	0
day0_ASC	AC010326.2	white	0
day0_ASC	AC008464.1	white	0
day0_ASC	AL133383.1	white	0
day0_ASC	LACTB2-AS1	white	0
day0_ASC	AL049870.2	white	0
day0_ASC	AC017002.6	white	0
day0_ASC	AC017002.5	white	0
day0_ASC	AC005871.2	white	0
day0_ASC	AC078927.1	white	0
day0_ASC	CORO7-PAM16	white	0
day0_ASC	MIR155	white	0
day0_ASC	AC104170.1	white	0
day0_ASC	AC090527.2	white	0
day0_ASC	AL109615.2	white	0
day0_ASC	AC090617.1	white	0
day0_ASC	AC069209.2	white	0
day0_ASC	AC069209.1	white	0
day0_ASC	AC244230.2	white	0
day0_ASC	GPR1-AS	white	0
day0_ASC	AL592146.1	white	0
day0_ASC	LINC02207	white	0
day0_ASC	AC117383.1	white	0
day0_ASC	AC061708.1	white	0
day0_ASC	AP003419.1	white	0
day0_ASC	AL365295.2	white	0
day0_ASC	ELAVL2	white	0
day0_ASC	AL161628.1	white	0
day0_ASC	AC021755.2	white	0
day0_ASC	AC005828.1	white	0
day0_ASC	AC005828.3	white	0
day0_ASC	LINC02201	white	0
day0_ASC	AL513164.1	white	0
day0_ASC	AL359736.1	white	0
day0_ASC	AL450992.1	white	0
day0_ASC	AC105402.3	white	0
day0_ASC	AC092100.1	white	0
day0_ASC	AC136698.1	white	0
day1_beige	PDXK	beige	4.95604978059997
day1_beige	CD96	beige	0.00731441873461584
day1_beige	PCBD1	beige	1.64955561758453
day1_beige	ZFAND6	white	9.41387011002603
day1_beige	DIO3OS	beige	0.0144385838135405
day1_beige	SV2A	beige	2.76618320286211
day1_beige	FOXN2	white	7.23398662351191
day1_beige	SMILR	white	5.70448630903182
day1_beige	EAPP	white	11.856066330021
day1_beige	ARHGEF6	beige	2.70576092291852
day1_beige	FAM227B	white	0.447600085938309
day1_beige	AKAP13	white	8.11314361757859
day1_beige	AC112206.2	white	0.228754885698883
day1_beige	EGFLAM	beige	1.20573943814659
day1_beige	MTUS1	beige	0.0456743786404821
day1_beige	MTMR2	white	6.20150777204944
day1_beige	EXOC6	beige	0.115483637555719
day1_beige	FGF13	beige	0.00925078307327234
day1_beige	LINC02384	beige	0.115512727310422
day1_beige	LINC01579	white	0.0168599356336379
day1_beige	GPRC5B	beige	2.58764395878518
day1_beige	EPB41L4A	beige	0.0250580703607281
day1_beige	SH3BP4	white	6.77103946313335
day1_beige	SNX10	beige	0.303615806750911
day1_beige	AK5	white	0.716393887312885
day1_beige	MIR100HG	white	4.72180971488801
day1_beige	PXYLP1	white	1.06719773625298
day1_beige	TRABD2A	white	1.43840261088843
day1_beige	MED8	beige	8.40870961321895
day1_beige	EMG1	beige	4.21739912664309
day1_beige	AC008014.1	white	0.317740117839166
day1_beige	FAM47E	beige	0.0284842311464359
day1_beige	PARP15	beige	0.0193192778455585
day1_beige	MMP2	white	373.03162740488
day1_beige	AC007637.1	beige	0.862262669965438
day1_beige	PDE3B	beige	3.90430721755845
day1_beige	CCK	beige	0.222714001318145
day1_beige	RBMS1	white	18.4150264083556
day1_beige	ZFYVE28	beige	0.220935153104105
day1_beige	EHD2	white	52.1945237861454
day1_beige	SIX3	beige	0.0209169236142246
day1_beige	ACADVL	beige	54.1536209412321
day1_beige	CHPT1	beige	3.03189300876325
day1_beige	NPY1R	beige	0.00539881597885262
day1_beige	YPEL4	white	0.934495068734518
day1_beige	DUS4L	white	0.313886421365101
day1_beige	SYT5	white	0.0499425599322092
day1_beige	STON1-GTF2A1L	beige	0.039308196002929
day1_beige	COL1A2	white	1374.58862335728
day1_beige	SLC7A7	white	0.648761613958062
day1_beige	TRO	white	4.2689633914529
day1_beige	UTRN	beige	2.21402611602947
day1_beige	ANK1	beige	0.00604539775525998
day1_beige	VDR	white	1.79590718723214
day1_beige	FSTL1	white	804.239700018713
day1_beige	TANC2	white	2.56165158540276
day1_beige	LRCH2	white	2.09862605135165
day1_beige	MAPK10	beige	0.0974021538730876
day1_beige	FBXO27	beige	0.40142121187155
day1_beige	SCARB1	white	1.75334383494009
day1_beige	TMEM104	beige	2.02855760711594
day1_beige	NFASC	white	1.38108635639964
day1_beige	HSD11B1-AS1	beige	0.479011862524531
day1_beige	MIA3	white	16.2109931196775
day1_beige	SDHB	beige	9.58595469097483
day1_beige	RBKS	white	0.338213607271719
day1_beige	CNTFR	beige	0.0828993288086602
day1_beige	BAALC	white	0.237766135752503
day1_beige	CORO7	white	0.0581569257016864
day1_beige	SMG6	white	4.06433227813415
day1_beige	MYEOV	white	0.0115122205174111
day1_beige	ACKR4	beige	0.0938503868531292
day1_beige	BCL3	beige	5.83844581101195
day1_beige	SSBP3	white	7.73346806338616
day1_beige	UBE2Q2L	white	0.209944596367596
day1_beige	GIPR	beige	0.278671931991247
day1_beige	PSMA1	beige	6.48859554882969
day1_beige	GPD1	beige	9.03025004253128
day1_beige	ZBTB46	beige	0.00912479470189658
day1_beige	LRRK2	white	1.60944837139507
day1_beige	MIR4435-2HG	white	0.0927279480456362
day1_beige	FGF13-AS1	beige	0.0130276680970571
day1_beige	AC002401.2	beige	0.0329785817143573
day1_beige	HP	beige	0.149612055012412
day1_beige	PTK2	white	3.33545439665934
day1_beige	CPEB1-AS1	beige	0.0104190488412872
day1_beige	AXL	white	6.53198915601758
day1_beige	SASH1	white	6.14452107636188
day1_beige	HEPH	white	11.3251335128153
day1_beige	TPRG1	white	0.691421887763493
day1_beige	THBS3	white	13.2315857558611
day1_beige	LAIR1	beige	0.00250866941496745
day1_beige	ATR	beige	1.78313090172037
day1_beige	TUBGCP2	beige	3.32179367309468
day1_beige	ENPP4	beige	0.90179586445463
day1_beige	POR	beige	20.2073721969408
day1_beige	GDF15	white	0.69548613476706
day1_beige	PDK2	beige	1.36453467127564
day1_beige	ELMOD3	beige	2.89925497043028
day1_beige	PLA2G2A	beige	3.44762918550619
day1_beige	C17orf58	beige	1.25350373149203
day1_beige	STAR	beige	2.03384607263439
day1_beige	MIR155HG	white	0.765873229140121
day1_beige	SLC43A3	white	1.97263527404318
day1_beige	AL049749.1	beige	0.0195605990229815
day1_beige	KRT18	white	0.109906631329682
day1_beige	GPR1	white	10.2612330592792
day1_beige	ASS1	beige	28.9945152566551
day1_beige	TNK2	beige	0.516810644466451
day1_beige	STMN2	white	8.48780980831229
day1_beige	ILVBL	beige	2.21121517953121
day1_beige	ITIH5	beige	0.0417210486089986
day1_beige	FAM228A	beige	0.0238020165963759
day1_beige	TRIM6	white	0.281229497276174
day1_beige	LINC00513	white	0.111542362648236
day1_beige	SEPTIN11	white	86.3338361134401
day1_beige	PTK2B	beige	3.34578416744249
day1_beige	SLC8A2	beige	0.0209470642885533
day1_beige	SLC2A3	white	10.1054405757267
day1_beige	MROH6	beige	0.250546404628441
day1_beige	ABHD5	beige	11.4242891490149
day1_beige	DIXDC1	beige	4.13567056279142
day1_beige	PHYHD1	beige	0.591327062435832
day1_beige	IL1RAPL1	white	0.0369417917491053
day1_beige	C6	beige	0.0725240958966769
day1_beige	PLIN4	beige	20.7458378325222
day1_beige	RAI14	white	5.6047693865259
day1_beige	C19orf12	beige	5.62007555755864
day1_beige	GSDMD	beige	0.8179245741664
day1_beige	ECHDC2	beige	2.08462355929171
day1_beige	SHROOM3	beige	0.0557615683097034
day1_beige	HOTAIR	beige	1.01762863870658
day1_beige	SORT1	beige	10.0332756878267
day1_beige	HSPB2-C11orf52	white	0.0324064424310045
day1_beige	WNK1	white	18.9202457626624
day1_beige	LRRC9	beige	0.00250896441299064
day1_beige	CRYAB	white	19.0670907342653
day1_beige	ITFG2	beige	1.77530349965421
day1_beige	PIP4K2A	white	12.9025591516806
day1_beige	METRNL	white	3.03648358958546
day1_beige	SQOR	white	0.862130556457609
day1_beige	AC104389.5	white	0.0297401677140054
day1_beige	ZBTB38	white	4.8132988998373
day1_beige	GCOM1	white	0.00657120880804016
day1_beige	GPT	beige	0.0247562022833625
day1_beige	VPS9D1	beige	2.23570230718519
day1_beige	FAM47E-STBD1	beige	0.00392586438522998
day1_beige	CFLAR	white	10.2279244504654
day1_beige	CTSA	beige	30.1666293868362
day1_beige	WNK4	white	1.80466354966738
day1_beige	ARHGAP22	white	0.142895626385584
day1_beige	MYZAP	white	0.0202355665752317
day1_beige	ZSWIM4	white	0.0641643035267497
day1_beige	LPAR3	beige	0.112819937350439
day1_beige	COL11A1	white	12.1708911001826
day1_beige	PDZD2	beige	0.193380752194265
day1_beige	CARD16	white	0.159126356912689
day1_beige	AL109615.3	white	0.0190624608339714
day1_beige	AC016831.1	white	0.118557641618051
day1_beige	PSMA4	beige	13.143059565959
day1_beige	MRPL33	white	31.4668838009842
day1_beige	FHL2	white	4.95410360181419
day1_beige	ZNF808	beige	1.95861601656469
day1_beige	IFI44L	white	7.94699735237506
day1_beige	LLPH-DT	white	0.147984665483194
day1_beige	EIF3H	white	22.2726571286486
day1_beige	LPL	beige	1.71186249555539
day1_beige	AL365295.1	white	0.0357245015156389
day1_beige	AC025031.4	white	0.132048690062639
day1_beige	ZNF584	beige	2.09533076739038
day1_beige	RUFY3	white	5.44748252290202
day1_beige	CHI3L2	beige	1.90615980688216
day1_beige	AQP7	beige	5.50244244121848
day1_beige	STON1	beige	5.17399921367807
day1_beige	ANGPTL4	beige	26.6525901249936
day1_beige	POLD4	white	1.57198784069365
day1_beige	AP000662.1	white	0.563043433913261
day1_beige	AC091212.1	white	0.133268215526929
day1_beige	SEPTIN9-DT	beige	0.0101263393081735
day1_beige	CD34	beige	2.1712126751265
day1_beige	NAPRT	beige	0.914380699811791
day1_beige	AC005082.1	beige	0.0366133562202917
day1_beige	BBC3	white	1.26313650122525
day1_beige	VIT	white	18.2962916799461
day1_beige	ACAD11	beige	0.927627011503042
day1_beige	XKR5	beige	0.0294746313947566
day1_beige	PDK4	beige	574.711593124478
day1_beige	MBP	beige	0.0252494915525693
day1_beige	AC017002.3	white	0.0661021254478175
day1_beige	PCK1	beige	0.00898117287361767
day1_beige	PLEC	white	2.79617438074996
day1_beige	MEST	white	10.9883691445418
day1_beige	G0S2	beige	71.5267182096497
day1_beige	NEURL2	beige	0.520157736345073
day1_beige	ADRB1	beige	0.00842542530013045
day1_beige	NAV1	beige	12.2396333161885
day1_beige	STC2	white	54.3966815563805
day1_beige	DVL2	beige	3.97143085161318
day1_beige	ILRUN	beige	17.7234896077227
day1_beige	PLCL1	white	0.367284918775288
day1_beige	NWD2	beige	0.00168996263672824
day1_beige	TH2LCRR	beige	0.0202694333380014
day1_beige	HAVCR2	beige	0.064312094334106
day1_beige	LINC00887	white	0.717574598222782
day1_beige	NRCAM	beige	42.796531353917
day1_beige	EMB	beige	0.00853201415875374
day1_beige	MXRA8	white	20.5490419562196
day1_beige	KRT8	white	0.178518639401716
day1_beige	DLGAP1	beige	0.012894838245736
day1_beige	NAPA	white	3.58363121376445
day1_beige	LRBA	beige	2.24830651141745
day1_beige	C1RL	white	20.1604631334814
day1_beige	NFIA	beige	2.02472246498358
day1_beige	LMO7-AS1	white	0.0487162402466473
day1_beige	AL137782.1	white	0.0266008189577007
day1_beige	AMPD3	white	0.558566779467218
day1_beige	CAPN10-DT	beige	0.503100183611864
