Cluster	cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
1	1	GOCC_MITOCHONDRION	GOCC_MITOCHONDRION	125/399	295/1958	2.73162828861101e-21	6.58868743212975e-18	6.21373550704041e-18	AURKAIP1/SLC27A3/SDHB/DARS2/ALDH4A1/FLVCR1/MRPL55/ATP5IF1/ACADM/CHCHD1/ACAD8/BBOX1/PDHX/AMBRA1/MRPL16/PLAAT3/BAD/KLC2/GSTP1/NDUFV1/SLC25A22/MTERF2/MMAB/HIP1R/YARS2/SUCLA2/CKB/L2HGDH/RMDN3/ETFA/MTHFS/IDH2/FAHD1/HAGH/NTHL1/TUFM/MRPL28/TRAP1/DNAJA3/RHOT2/MPG/ACSF3/PEMT/ATPAF2/COA3/SLC25A39/PDK2/ACSF2/ACADVL/FDXR/MRM3/SLC25A10/ACAA2/MRPL4/QTRT1/GPX4/ECSIT/STK11/ATP5F1D/NDUFS7/NDUFB7/SLC27A1/FKBP8/TIMM13/THOP1/C19orf12/ECH1/MRPS12/BCKDHA/TMEM143/ETFB/MICOS13/BSG/CLPP/ALKBH7/TIMM44/CHCHD5/PDK1/ABCB6/HADHB/NFU1/MTFP1/TST/GCAT/MIEF1/ACO2/SMDT1/TSPO/SCO2/TIMMDC1/ACAD11/PCCB/MRPS22/CMC1/CCDC51/SLC25A20/GPX1/PDHB/HADH/GATB/ETFDH/MAPK10/GFM2/ACAT2/MRPS18A/FASTK/TBRG4/MDH2/GPAA1/CYC1/LACTB2/MRPS28/DECR1/STOM/MIGA2/CRAT/ALDH1B1/ACSL4/SLC25A5/SLC25A6/IDH3G/CMC4/CA5BP1/PDHA1/GK	125
1	1	GOCC_MITOCHONDRIAL_MATRIX	GOCC_MITOCHONDRIAL_MATRIX	63/399	118/1958	1.96370802743424e-16	2.36823188108569e-13	2.23345949857125e-13	AURKAIP1/DARS2/ALDH4A1/MRPL55/ACADM/CHCHD1/ACAD8/PDHX/MRPL16/MTERF2/MMAB/YARS2/SUCLA2/ETFA/MTHFS/IDH2/FAHD1/HAGH/TUFM/MRPL28/TRAP1/DNAJA3/MPG/ACSF3/PDK2/ACSF2/ACADVL/FDXR/MRM3/ACAA2/MRPL4/ATP5F1D/NDUFS7/MRPS12/BCKDHA/ETFB/CLPP/ALKBH7/TIMM44/PDK1/HADHB/TST/ACO2/SMDT1/SCO2/PCCB/MRPS22/GPX1/PDHB/HADH/ETFDH/GFM2/MRPS18A/FASTK/TBRG4/MDH2/LACTB2/MRPS28/DECR1/ALDH1B1/SLC25A5/IDH3G/PDHA1	63
1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	36/399	58/1958	2.32187281799231e-12	1.86678574566582e-09	1.76054988058996e-09	SDHB/ATP6V0B/ACADM/CASP7/PDHX/NDUFV1/SUCLA2/ETFA/IDH2/ATP6V0C/RHOT2/ACADVL/ACAA2/GPX4/ATP5F1D/NDUFS7/NDUFB7/TIMM13/ECH1/MRPS12/BCKDHA/ETFB/HADHB/ACO2/MRPS22/ACAA1/SLC25A20/PDHB/ETFDH/MDH2/CYC1/DECR1/SLC25A5/SLC25A6/IDH3G/PDHA1	36
1	1	GOCC_MITOCHONDRIAL_ENVELOPE	GOCC_MITOCHONDRIAL_ENVELOPE	64/399	148/1958	3.72683031435903e-11	2.24727867955849e-08	2.11938955508681e-08	AURKAIP1/SLC27A3/SDHB/FLVCR1/MRPL55/ACADM/CHCHD1/AMBRA1/MRPL16/PLAAT3/BAD/NDUFV1/SLC25A22/L2HGDH/RMDN3/TUFM/MRPL28/TRAP1/RHOT2/PEMT/COA3/SLC25A39/ACADVL/FDXR/SLC25A10/MRPL4/QTRT1/ECSIT/ATP5F1D/NDUFS7/NDUFB7/SLC27A1/FKBP8/TIMM13/THOP1/C19orf12/MRPS12/MICOS13/TIMM44/CHCHD5/ABCB6/HADHB/MTFP1/GCAT/MIEF1/SMDT1/TSPO/SCO2/TIMMDC1/ACAD11/MRPS22/CCDC51/SLC25A20/ETFDH/MRPS18A/CYC1/MRPS28/MIGA2/CRAT/ACSL4/SLC25A5/SLC25A6/CMC4/GK	64
1	1	GOBP_SMALL_MOLECULE_METABOLIC_PROCESS	GOBP_SMALL_MOLECULE_METABOLIC_PROCESS	111/399	332/1958	4.8625124520154e-10	2.34567600685223e-07	2.21218724395901e-07	SLC27A3/HSD17B7/SDHB/DARS2/ALDH4A1/GUK1/GALE/ATP5IF1/ACADM/IDI1/PFKFB3/SC5D/ACAD8/PDHX/NR1H3/TKFC/PLAAT3/BAD/TM7SF2/GSTP1/NDUFV1/TALDO1/MMAB/SCARB1/YARS2/RDH5/SUCLA2/L2HGDH/ITPK1/ETFA/MTHFS/IDH2/ABCC6/NME3/FAHD1/HAGH/NTHL1/MLST8/ATP6V0C/CLN3/MVD/APRT/ACSF3/CTNS/ACLY/ACBD4/PDK2/ACSF2/ACADVL/FDXR/GAA/RPTOR/SLC25A10/FASN/ACAA2/GPX4/STK11/ATP5F1D/FARSA/NDUFS7/GAMT/TECR/NDUFB7/ILVBL/SLC27A1/ECH1/BCKDHA/SIRT6/LIPE/NR1H2/ETFB/ALKBH7/PDK1/HADHB/AHCY/ACOT8/PDXK/PFKL/TST/GCAT/ACO2/TSPO/TYMP/ACAD11/PCCB/ACAA1/ABHD5/GPX1/PDHB/HADH/GATB/ETFDH/HMGCS1/HMGCR/ACAT2/IMPDH1/AKR1B1/MDH2/ASAH1/DECR1/CRAT/SLC2A6/ABCA2/GRHPR/ALDH1B1/ACSL4/IDH3G/G6PD/PDHA1/GK/EBP	111
4	4	GOBP_SMALL_MOLECULE_METABOLIC_PROCESS	GOBP_SMALL_MOLECULE_METABOLIC_PROCESS	94/317	332/1958	4.35876563658728e-10	1.07007696378218e-06	1.02040997639685e-06	SLC27A3/DARS2/ALDH4A1/GUK1/GALE/MECR/ACADM/PFKFB3/PANK1/ACAD8/NR1H3/BAD/TM7SF2/NDUFV1/DHCR7/TALDO1/PNPLA2/ACACB/MMAB/OAS1/ACADS/FAR2/GPD1/CSAD/RDH5/SUCLA2/DHRS4/L2HGDH/NME3/FAHD1/HAGH/NTHL1/MLST8/CLN3/VKORC1/DECR2/GPT2/CES2/LDHD/MVD/SHMT1/CTNS/ACLY/G6PC3/PDK2/ACADVL/GAA/RPTOR/SLC25A10/FASN/GPX4/ATP5F1D/NDUFB7/CYP4F12/PEPD/SARS2/BCKDHA/SIRT6/APOE/ETFB/IL1B/PDK1/PECR/MOGAT1/DTYMK/HADHA/ENTPD6/ACOT8/PCK1/UCKL1/PDXK/SLC19A1/SLC25A1/MPST/ALDH1L1/ACAD11/ACAA1/GLYCTK/HADH/NDUFS6/NQO2/BPHL/ME1/GPER1/INSIG1/NAPRT/SLC52A2/ASAH1/LPL/DECR1/ASS1/ABCD1/G6PD/PFKFB1	94
1	1	GOCC_ENVELOPE	GOCC_ENVELOPE	73/399	194/1958	3.34619872361318e-09	1.20839195759163e-06	1.13962425606856e-06	AURKAIP1/SLC27A3/SDHB/CACYBP/FLVCR1/MRPL55/ACADM/CHCHD1/AMBRA1/MRPL16/PLAAT3/BAD/TM7SF2/NDUFV1/SLC25A22/DHX37/L2HGDH/RMDN3/TUFM/MRPL28/TRAP1/RHOT2/PEMT/TMEM97/COA3/SLC25A39/ACADVL/FDXR/TMC6/SLC25A10/MRPL4/QTRT1/GPX4/ECSIT/ATP5F1D/NDUFS7/NDUFB7/SLC27A1/FKBP8/TIMM13/THOP1/C19orf12/MRPS12/MICOS13/TIMM44/CHCHD5/ABCB6/HADHB/THAP7/MTFP1/GCAT/MIEF1/SMDT1/TSPO/SCO2/TIMMDC1/ACAD11/MRPS22/CCDC51/SLC25A20/ETFDH/MRPS18A/INTS1/CYC1/MRPS28/MIGA2/CRAT/ACSL4/SLC25A5/SLC25A6/CMC4/GK/EBP	73
1	1	GOBP_ORGANIC_ACID_METABOLIC_PROCESS	GOBP_ORGANIC_ACID_METABOLIC_PROCESS	68/399	176/1958	3.50694183380655e-09	1.20839195759163e-06	1.13962425606856e-06	SLC27A3/SDHB/DARS2/ALDH4A1/ACADM/ACAD8/PDHX/NR1H3/GSTP1/YARS2/SUCLA2/L2HGDH/ETFA/MTHFS/IDH2/FAHD1/HAGH/MLST8/CLN3/ACSF3/CTNS/ACLY/ACBD4/PDK2/ACSF2/ACADVL/RPTOR/FASN/ACAA2/GPX4/FARSA/GAMT/TECR/ILVBL/SLC27A1/ECH1/BCKDHA/SIRT6/NR1H2/ETFB/ALKBH7/PDK1/HADHB/ACOT8/PFKL/TST/GCAT/ACO2/ACAD11/PCCB/ACAA1/ABHD5/GPX1/PDHB/HADH/GATB/ETFDH/ACAT2/AKR1B1/MDH2/ASAH1/DECR1/CRAT/SLC2A6/GRHPR/ACSL4/IDH3G/PDHA1	68
1	1	REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	27/399	45/1958	4.57111919230806e-09	1.37819243648088e-06	1.2997616545497e-06	SDHB/PDHX/NDUFV1/SUCLA2/L2HGDH/ETFA/IDH2/FAHD1/HAGH/TRAP1/PDK2/ECSIT/ATP5F1D/NDUFS7/NDUFB7/ETFB/BSG/PDK1/ACO2/SCO2/TIMMDC1/PDHB/ETFDH/MDH2/CYC1/IDH3G/PDHA1	27
1	1	GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	51/399	129/1958	1.80234534230383e-07	4.28502758740259e-05	4.04117335095444e-05	SLC27A3/ACADM/PDHX/NR1H3/GSTP1/ETFA/MTHFS/IDH2/FAHD1/HAGH/MLST8/ACSF3/ACLY/ACBD4/PDK2/ACSF2/ACADVL/RPTOR/FASN/ACAA2/GPX4/GAMT/TECR/ILVBL/SLC27A1/ECH1/SIRT6/NR1H2/ETFB/ALKBH7/PDK1/HADHB/ACOT8/PFKL/ACAD11/PCCB/ACAA1/ABHD5/GPX1/PDHB/HADH/ETFDH/ACAT2/AKR1B1/ASAH1/DECR1/CRAT/SLC2A6/GRHPR/ACSL4/PDHA1	51
1	1	HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	28/399	54/1958	1.85710536377123e-07	4.28502758740259e-05	4.04117335095444e-05	HSD17B7/ALDH9A1/ACADM/IDI1/SUCLA2/NTHL1/ACADVL/FASN/ACAA2/ECH1/HADHB/ACOT8/ACO2/ACAA1/PDHB/HADH/ETFDH/SLC22A5/HMGCS1/ACAT2/MDH2/DECR1/CRAT/AQP7/GRHPR/ACSL4/IDH3G/PDHA1	28
1	1	REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	15/399	20/1958	1.95419997767117e-07	4.28502758740259e-05	4.04117335095444e-05	SDHB/PDHX/SUCLA2/L2HGDH/IDH2/FAHD1/HAGH/PDK2/BSG/PDK1/ACO2/PDHB/MDH2/IDH3G/PDHA1	15
1	1	WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER	WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER	11/399	12/1958	2.20883157464416e-07	4.35402793923453e-05	4.10624700038658e-05	SDHB/TALDO1/IDH2/ACLY/FASN/PFKL/ACO2/PDHB/MDH2/G6PD/PDHA1	11
1	1	GOMF_OXIDOREDUCTASE_ACTIVITY	GOMF_OXIDOREDUCTASE_ACTIVITY	53/399	137/1958	2.34669830887433e-07	4.35402793923453e-05	4.10624700038658e-05	HSD17B7/ALDH9A1/SDHB/ALDH4A1/EGLN1/ACADM/SC5D/ACAD8/BBOX1/PDHX/TM7SF2/GSTP1/NDUFV1/RDH5/L2HGDH/ETFA/IDH2/MSRB1/ACADVL/FDXR/DUS1L/FASN/GPX4/NDUFS7/TECR/NDUFB7/BLVRB/BCKDHA/ALDH16A1/ETFB/ALKBH7/HADHB/SELENOM/SCO2/ACAD11/KCNAB1/ACAA1/GPX1/PDHB/HADH/ETFDH/HMGCR/IMPDH1/AKR1B1/MDH2/CYC1/DECR1/CRAT/GRHPR/ALDH1B1/IDH3G/G6PD/PDHA1	53
4	4	GOBP_ORGANIC_ACID_METABOLIC_PROCESS	GOBP_ORGANIC_ACID_METABOLIC_PROCESS	56/317	176/1958	4.60909311284013e-08	5.65766179601126e-05	5.39506478050339e-05	SLC27A3/DARS2/ALDH4A1/MECR/ACADM/ACAD8/NR1H3/ACACB/ACADS/GPD1/CSAD/SUCLA2/L2HGDH/FAHD1/HAGH/MLST8/CLN3/DECR2/GPT2/CES2/LDHD/SHMT1/CTNS/ACLY/PDK2/ACADVL/RPTOR/FASN/GPX4/CYP4F12/PEPD/SARS2/BCKDHA/SIRT6/ETFB/IL1B/PDK1/PECR/HADHA/ACOT8/PCK1/SLC19A1/MPST/ALDH1L1/ACAD11/ACAA1/HADH/BPHL/ME1/INSIG1/ASAH1/LPL/DECR1/ASS1/ABCD1/PFKFB1	56
1	1	GOCC_ORGANELLE_INNER_MEMBRANE	GOCC_ORGANELLE_INNER_MEMBRANE	44/399	107/1958	3.68754007529834e-07	6.3531047582997e-05	5.9915594757291e-05	AURKAIP1/SDHB/FLVCR1/MRPL55/CHCHD1/MRPL16/TM7SF2/NDUFV1/SLC25A22/L2HGDH/MRPL28/TRAP1/COA3/SLC25A39/ACADVL/FDXR/SLC25A10/MRPL4/ECSIT/ATP5F1D/NDUFS7/NDUFB7/SLC27A1/TIMM13/MRPS12/MICOS13/TIMM44/HADHB/MTFP1/GCAT/SMDT1/SCO2/TIMMDC1/ACAD11/MRPS22/CCDC51/SLC25A20/ETFDH/MRPS18A/CYC1/MRPS28/CRAT/SLC25A5/SLC25A6	44
1	1	GOCC_MITOCHONDRIAL_PROTEIN_CONTAINING_COMPLEX	GOCC_MITOCHONDRIAL_PROTEIN_CONTAINING_COMPLEX	30/399	62/1958	4.81692561328072e-07	7.74561638615541e-05	7.30482543880677e-05	AURKAIP1/SDHB/MRPL55/CHCHD1/PDHX/MRPL16/NDUFV1/MRPL28/PDK2/MRPL4/ATP5F1D/NDUFS7/NDUFB7/TIMM13/MRPS12/BCKDHA/MICOS13/TIMM44/PDK1/HADHB/SMDT1/MRPS22/PDHB/MRPS18A/CYC1/MRPS28/SLC25A5/SLC25A6/IDH3G/PDHA1	30
1	1	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	76/399	227/1958	5.58060902985839e-07	8.41276811251152e-05	7.93401060100262e-05	AURKAIP1/ALDH9A1/SDHB/DARS2/FLVCR1/MRPL55/GUK1/ATP5IF1/ACADM/CHCHD1/HMBS/ST3GAL4/BBOX1/PDHX/MRPL16/FAU/GSTP1/NDUFV1/RPLP2/YARS2/ZNF385A/SUCLA2/CKB/MTHFS/NME3/HAGH/ATP6V0C/CLN3/TUFM/MRPL28/TRAP1/PIGQ/APRT/ACSF3/PEMT/ACLY/COA3/SLC25A39/PDK2/MRPL4/ATP5F1D/FARSA/NDUFS7/GAMT/RPS15/TECR/NDUFB7/ILVBL/SLC27A1/OAZ1/MRPS12/RPL13A/AP2A1/RPL36/PDK1/ABCB6/ACOT8/PDXK/ASCC2/TSPO/PLXNB2/CHKB/MRPS22/PDHB/GATB/B4GALT7/GFM2/MRPS18A/IMPDH1/GPAA1/ASAH1/MRPS28/ST6GALNAC4/ABCA2/ACSL4/PDHA1	76
1	1	HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	32/399	71/1958	1.48107671235105e-06	0.000210138648834749	0.000198179986092298	SDHB/ACADM/PFKFB3/TALDO1/SCARB1/ESYT1/COL4A1/RMDN3/PEMT/ACLY/SLC25A10/ACAA2/GPX4/NDUFB7/SLC27A1/ECH1/BCKDHA/LIPE/ETFB/PREB/SLC5A6/PFKL/TST/ACO2/HADH/MDH2/CYC1/DECR1/STOM/MIGA2/CRAT/IDH3G	32
1	1	GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS	GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS	62/399	179/1958	2.06174716933543e-06	0.000276274120690948	0.000260551791399641	SDHB/GUK1/ATP5IF1/IDI1/PFKFB3/PDHX/NR1H3/TKFC/PLAAT3/BAD/NDUFV1/TALDO1/SCARB1/SUCLA2/CKB/ITPK1/IDH2/ABCC6/NME3/NTHL1/MLST8/ATP6V0C/CLN3/PIGQ/MVD/APRT/ACSF3/PEMT/CTNS/ACLY/PDK2/ACSF2/RPTOR/GPX4/ATP5F1D/NDUFS7/TECR/NDUFB7/SLC27A1/SIRT6/NR1H2/PDK1/ACOT8/PDXK/PFKL/TSPO/TYMP/CHKB/PLCD1/ABHD5/PDHB/HMGCS1/HMGCR/IMPDH1/MDH2/GPAA1/SLC2A6/ABCA2/ACSL4/G6PD/PDHA1/GK	62
1	1	GOBP_FATTY_ACID_METABOLIC_PROCESS	GOBP_FATTY_ACID_METABOLIC_PROCESS	37/399	89/1958	2.47606921185105e-06	0.000314330470472881	0.000296442413673691	SLC27A3/ACADM/NR1H3/GSTP1/ETFA/ACSF3/ACLY/ACBD4/PDK2/ACSF2/ACADVL/FASN/ACAA2/GPX4/TECR/ILVBL/SLC27A1/ECH1/NR1H2/ETFB/ALKBH7/PDK1/HADHB/ACOT8/ACAD11/PCCB/ACAA1/ABHD5/GPX1/HADH/ETFDH/ACAT2/AKR1B1/ASAH1/DECR1/CRAT/ACSL4	37
1	1	WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	13/399	18/1958	2.76634225754464e-06	0.000328023264998679	0.000309355972620296	HSD17B7/IDI1/SC5D/NR1H3/TM7SF2/MVD/FASN/NR1H2/HMGCS1/HMGCR/ACAT2/ACSL4/EBP	13
1	1	GOCC_CATALYTIC_COMPLEX	GOCC_CATALYTIC_COMPLEX	55/399	154/1958	2.87030492218117e-06	0.000328023264998679	0.000309355972620296	MIB2/SDHB/CACYBP/ATP6V0B/PDHX/AMBRA1/POLD4/NDUFV1/SUCLA2/ETFA/SPSB3/TRAF7/ATP6V0C/PIGQ/PDK2/ANAPC11/RAC3/QTRT1/POLR2E/STK11/ATP5F1D/FARSA/NDUFS7/NDUFB7/ILVBL/MBD3/BCKDHA/RUVBL2/ETFB/CLPP/GTF2F1/PDK1/HADHB/PSMA7/PFKL/ESS2/ASCC2/PCCB/PDHB/GATB/DDX41/NHP2/CCND3/ZNHIT1/POLD2/RHBDD2/GPAA1/CYC1/DECR1/FBXW5/PAXX/GRHPR/IDH3G/IKBKG/PDHA1	55
1	1	REACTOME_METABOLISM_OF_LIPIDS	REACTOME_METABOLISM_OF_LIPIDS	49/399	132/1958	2.99192032751697e-06	0.000328023264998679	0.000309355972620296	SLC27A3/HSD17B7/ACADM/IDI1/SC5D/NR1H3/PLAAT3/TM7SF2/ESYT1/MVD/ACSF3/PEMT/ACLY/ACBD4/ACSF2/ACADVL/FDXR/FASN/ACAA2/GPX4/TECR/SLC27A1/LIPE/NR1H2/HADHB/ACOT8/TSPO/CHKB/ACAD11/PCCB/ACAA1/ABHD5/SLC25A20/GPX1/CIDEC/HADH/SLC22A5/HMGCS1/HMGCR/ACAT2/ACHE/AKR1B1/ASAH1/DECR1/MIGA2/CRAT/ACSL4/GK/EBP	49
1	1	GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	37/399	90/1958	3.42181177186281e-06	0.000358843912771004	0.000338422665400253	SDHB/ALDH4A1/ATP5IF1/ACADM/NDUFV1/TALDO1/SLC25A22/SUCLA2/ETFA/IDH2/MLST8/TRAP1/ACLY/ACADVL/FDXR/GAA/RPTOR/ATP5F1D/NDUFS7/NDUFB7/SIRT6/GIPR/NOP53/ETFB/CHCHD5/PFKL/ACO2/SCO2/PDHB/ETFDH/AKR1B1/MDH2/CYC1/SLC2A6/IDH3G/G6PD/PDHA1	37
4	4	GOCC_MITOCHONDRION	GOCC_MITOCHONDRION	78/317	295/1958	6.45753741039884e-07	0.000528441811417638	0.000503914498271123	TDRKH/SLC27A3/DARS2/ALDH4A1/MRPL55/MECR/ACADM/ACAD8/MRPL23/BBOX1/AMBRA1/BAD/PRDX5/NDUFV1/MTERF2/ACACB/MMAB/OAS1/COX6A1/ACADS/SUCLA2/CKB/DHRS4/L2HGDH/FAHD1/HAGH/NTHL1/GPT2/RHOT2/LDHD/PEMT/MIEF2/SLC25A39/PDK2/ACADVL/MRM3/SLC25A10/BCL2/QTRT1/GPX4/ATP5F1D/NDUFB7/SARS2/BCKDHA/TICAM1/ETFB/BSG/TIMM44/CHCHD5/PDK1/PECR/DTYMK/HADHA/MTG2/CFAP410/SLC25A18/SLC25A1/MPST/MIEF1/TIMMDC1/ACAD11/GLYCTK/HADH/NDUFS6/CKMT2/BPHL/ME1/GPER1/TBRG4/GPAA1/MRPS28/DECR1/ASS1/MRPL41/PGRMC1/ABCD1/CA5BP1/CA5B	78
1	1	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	12/399	17/1958	1.009440441229e-05	0.00101448764343514	0.000956754733989416	ALDH9A1/ACADM/ACAD8/ACAA2/BCKDHA/HADHB/PCCB/ACAA1/HADH/HMGCS1/ACAT2/ALDH1B1	12
4	4	GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS	GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS	52/317	179/1958	3.79600906137913e-06	0.0018162820146297	0.00173198036254109	GUK1/PFKFB3/PANK1/NR1H3/BAD/NDUFV1/TALDO1/ACACB/FAR2/GPD1/SUCLA2/CKB/TTC7B/NME3/NTHL1/MLST8/CLN3/MVD/PEMT/SHMT1/CTNS/ACLY/G6PC3/PDK2/RPTOR/PCYT2/GPX4/ATP5F1D/NDUFB7/SIRT6/PDK1/DTYMK/HADHA/ENTPD6/ACOT8/UCKL1/PDXK/SLC25A1/ALDH1L1/GLYCTK/GPAT3/NDUFS6/CKMT2/ME1/GPER1/NAPRT/GPAA1/LPL/AGPAT2/ABCD1/G6PD/PFKFB1	52
4	4	GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	38/317	116/1958	4.08728154571622e-06	0.0018162820146297	0.00173198036254109	MECR/ACADM/NR1H3/TM7SF2/DHCR7/ACACB/GPD1/CSAD/SUCLA2/CLN3/DECR2/MVD/SHMT1/ACLY/G6PC3/PDK2/ACADVL/SLC25A10/FASN/GPX4/SIRT6/APOE/IL1B/PECR/DTYMK/ACOT8/PCK1/UCKL1/PDXK/SLC25A1/GPER1/INSIG1/ASAH1/LPL/ASS1/ABCD1/G6PD/PFKFB1	38
4	4	GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS	GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS	30/317	83/1958	4.91358074125196e-06	0.0018162820146297	0.00173198036254109	ALDH4A1/GALE/ACADM/ACAD8/BAD/ACACB/ACADS/CSAD/HAGH/DECR2/GPT2/LDHD/SHMT1/ACADVL/CYP4F12/BCKDHA/APOE/ETFB/HADHA/ACOT8/PCK1/MPST/ALDH1L1/ACAD11/ACAA1/GLYCTK/HADH/NQO2/DECR1/ABCD1	30
4	4	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS	13/317	22/1958	5.17880818835353e-06	0.0018162820146297	0.00173198036254109	MECR/ACADM/ACAD8/TM7SF2/DHCR7/ACADS/DECR2/ACADVL/FASN/PECR/ACAD11/ACAA1/DECR1	13
1	1	KEGG_CITRATE_CYCLE_TCA_CYCLE	KEGG_CITRATE_CYCLE_TCA_CYCLE	9/399	11/1958	2.08465155451047e-05	0.00197892775107627	0.00186631005938545	SDHB/SUCLA2/IDH2/ACLY/ACO2/PDHB/MDH2/IDH3G/PDHA1	9
1	1	GOBP_CELLULAR_LIPID_METABOLIC_PROCESS	GOBP_CELLULAR_LIPID_METABOLIC_PROCESS	56/399	167/1958	2.13806128613887e-05	0.00197892775107627	0.00186631005938545	SLC27A3/ACADM/IDI1/ST3GAL4/NR1H3/PLAAT3/GSTP1/SCARB1/RDH5/ETFA/CLN3/PIGQ/MVD/ACSF3/LMF1/PEMT/ACLY/ACBD4/PDK2/ACSF2/ACADVL/FASN/ACAA2/GPX4/TECR/ILVBL/SLC27A1/ECH1/LIPE/NR1H2/ETFB/ALKBH7/PDK1/HADHB/ACOT8/CHKB/ACAD11/PCCB/PLCD1/ACAA1/ABHD5/GPX1/HADH/ETFDH/HMGCS1/HMGCR/ACAT2/AKR1B1/GPAA1/ASAH1/DECR1/ST6GALNAC4/CRAT/ABCA2/ACSL4/GK	56
1	1	GOBP_CELLULAR_RESPIRATION	GOBP_CELLULAR_RESPIRATION	22/399	46/1958	2.21810020367416e-05	0.00197892775107627	0.00186631005938545	SDHB/NDUFV1/SLC25A22/SUCLA2/ETFA/IDH2/TRAP1/ACLY/ATP5F1D/NDUFS7/NDUFB7/NOP53/ETFB/CHCHD5/ACO2/SCO2/PDHB/ETFDH/MDH2/CYC1/IDH3G/PDHA1	22
1	1	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	19/399	37/1958	2.30313173787411e-05	0.00197892775107627	0.00186631005938545	AURKAIP1/DARS2/MRPL55/CHCHD1/MRPL16/MTERF2/YARS2/TUFM/MRPL28/COA3/MRPL4/MRPS12/MRPS22/GATB/GFM2/MRPS18A/FASTK/TBRG4/MRPS28	19
1	1	GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS	GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS	36/399	93/1958	2.37930782675007e-05	0.00197892775107627	0.00186631005938545	SDHB/GUK1/ATP5IF1/PDHX/BAD/NDUFV1/SUCLA2/ABCC6/NME3/MLST8/ATP6V0C/MVD/APRT/ACSF3/CTNS/ACLY/PDK2/ACSF2/RPTOR/ATP5F1D/NDUFS7/TECR/NDUFB7/SIRT6/PDK1/ACOT8/PFKL/TSPO/PDHB/HMGCS1/HMGCR/IMPDH1/SLC2A6/ACSL4/G6PD/PDHA1	36
