Cluster	cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
5	5	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	6/22	76/1958	0.000127568843388178	0.00316188490397842	0.00291585927744408	RPL41/PSMA6/RPS15A/RPL26/RPL37A/RPS10	6
5	5	GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	3/22	10/1958	0.000140554993099554	0.00336362638658932	0.00310190329599015	RPL41/RPL26/RPL37A	3
4	4	REACTOME_SARS_COV_2_HOST_INTERACTIONS	REACTOME_SARS_COV_2_HOST_INTERACTIONS	3/12	25/1958	0.00037533802983536	0.00386598170730421	0.00318708081474235	RPS27/SNRPG/RPS10	3
3	3	GOBP_DEFENSE_RESPONSE	GOBP_DEFENSE_RESPONSE	19/61	203/1958	5.01747736555553e-06	0.00414945378131443	0.00363899147880817	ECM1/IFI16/ATP1A2/CXCL12/CD44/PCBP2/STAT2/IRF9/IL32/MT1X/LGALS9/SLFN11/IL1RL1/APOL1/APOD/HMGB2/IL6/LY96/TMSB4X	19
4	4	GOBP_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	GOBP_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	5/12	119/1958	0.000428103620083952	0.00426722640664326	0.00351786336367798	RPS27/TMEM258/RPL26/RPL34/RPS10	5
5	5	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	3/22	11/1958	0.000191855262983257	0.00429508233904453	0.0039608828486866	SNRPE/RPS15A/RPS10	3
5	5	WP_MRNA_PROCESSING	WP_MRNA_PROCESSING	3/22	11/1958	0.000191855262983257	0.00429508233904453	0.0039608828486866	SNRPE/PCBP2/CLK1	3
5	5	REACTOME_TRANSLATION	REACTOME_TRANSLATION	5/22	53/1958	0.000222907535615513	0.00483430717866145	0.00445815071231027	RPL41/RPS15A/RPL26/RPL37A/RPS10	5
4	4	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	4/12	68/1958	0.000534206940789345	0.00515843577199711	0.00425256841023097	RPS27/RPL26/RPL34/RPS10	4
4	4	GOBP_RRNA_PROCESSING	GOBP_RRNA_PROCESSING	3/12	30/1958	0.000651146781725287	0.00609710168342769	0.00502639620980923	RPS27/RPL26/PIN4	3
4	4	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	4/12	76/1958	0.000819365175680717	0.00744658350839239	0.00613889698188029	RPS27/RPL26/RPL34/RPS10	4
4	4	GOBP_RRNA_METABOLIC_PROCESS	GOBP_RRNA_METABOLIC_PROCESS	3/12	34/1958	0.000946468914680174	0.00835596841817639	0.00688858578504066	RPS27/RPL26/PIN4	3
5	5	REACTOME_CELLULAR_RESPONSES_TO_STIMULI	REACTOME_CELLULAR_RESPONSES_TO_STIMULI	6/22	94/1958	0.000417258778459068	0.00877507855304828	0.00809229146102435	RPL41/PSMA6/RPS15A/RPL26/RPL37A/RPS10	6
4	4	GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	4/12	82/1958	0.00109479175565955	0.00939696256941115	0.00774677207221086	RPS27/RPL26/RPL34/RPS10	4
4	4	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	6/12	227/1958	0.00114988692924987	0.00960310976049214	0.00791671797662783	RPS27/TMEM258/SULT1A2/RPL26/RPL34/RPS10	6
4	4	GOBP_RNA_PROCESSING	GOBP_RNA_PROCESSING	4/12	84/1958	0.00119965873898474	0.0097551197459549	0.0080420336519199	RPS27/RPL26/SNRPG/PIN4	4
4	4	GOBP_RIBOSOME_BIOGENESIS	GOBP_RIBOSOME_BIOGENESIS	3/12	38/1958	0.00131585850717027	0.0104256481721952	0.0085948113018949	RPS27/RPL26/PIN4	3
4	4	GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	2/12	10/1958	0.00150842220724361	0.0116525615509569	0.00960626774086721	RPL26/RPL34	2
3	3	GOBP_MONONUCLEAR_CELL_MIGRATION	GOBP_MONONUCLEAR_CELL_MIGRATION	6/61	21/1958	2.68919696974194e-05	0.0121578560028344	0.0106622068172251	ECM1/CXCL12/CKLF/LGALS9/APOD/IL6	6
3	3	HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	7/61	31/1958	2.9402311977834e-05	0.0121578560028344	0.0106622068172251	CD44/LUM/DCN/TNFSF10/HMGB2/SOD2/IL6	7
